[PBUILD-AI] Version 0.1.8
[SKILL LOADED] OPENSUSE.md (Base skill)
[GENERATE] OK: Downloaded 203910299 bytes to atom-1.60.0-linux-x86_64.tar.gz
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/d/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/performance-now/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/es5-ext/node_modules/d/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/es5-ext/node_modules/es6-iterator/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/es5-ext/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/cliui/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/es6-weak-map/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/aws-sign2/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/latest-version/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/extsprintf/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/os-homedir/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/http-cache-semantics/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/performance-now/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/gauge/node_modules/string-width/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/gauge/node_modules/aproba/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/gauge/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/is-installed-globally/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/sorted-union-stream/node_modules/string_decoder/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/sorted-union-stream/node_modules/from2/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/sorted-union-stream/node_modules/readable-stream/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/sorted-union-stream/node_modules/isarray/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/npm-package-arg/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/env-paths/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/delayed-stream/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/registry-auth-token/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/process-nextick-args/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/safer-buffer/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/es6-promise/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/is-npm/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/parallel-transform/node_modules/string_decoder/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/parallel-transform/node_modules/readable-stream/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/parallel-transform/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/smart-buffer/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/agent-base/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/tough-cookie/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/ecc-jsbn/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/is-path-inside/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/npm-logical-tree/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/cliui/node_modules/ansi-regex/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/cliui/node_modules/string-width/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/cliui/node_modules/strip-ansi/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/cliui/node_modules/is-fullwidth-code-point/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/cliui/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/fs-minipass/node_modules/minipass/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/fs-minipass/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/path-key/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/asynckit/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/stream-iterate/node_modules/string_decoder/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/stream-iterate/node_modules/readable-stream/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/stream-iterate/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/spdx-exceptions/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/sshpk/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/read-package-tree/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/string_decoder/node_modules/safe-buffer/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/string_decoder/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/mime-types/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/ip-regex/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/buffer-from/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/end-of-stream/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/tweetnacl/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/ansi-styles/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/ip/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/strip-eof/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/minimatch/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/term-size/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/color-convert/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/import-lazy/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/string-width/node_modules/ansi-regex/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/string-width/node_modules/strip-ansi/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/string-width/node_modules/is-fullwidth-code-point/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/string-width/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/asap/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/pacote/node_modules/minipass/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/caseless/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/chalk/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/stream-shift/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/which-module/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/object.getownpropertydescriptors/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/verror/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/mime-db/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/global-dirs/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/typedarray/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/isstream/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/configstore/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/is-ci/node_modules/ci-info/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/is-ci/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/agentkeepalive/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/node-fetch-npm/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/through2/node_modules/string_decoder/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/through2/node_modules/readable-stream/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/through2/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/timed-out/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/http-signature/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/ansi-align/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/unique-string/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/dot-prop/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/libnpmpublish/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/prr/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/npm-pick-manifest/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/colors/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/libnpmconfig/node_modules/locate-path/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/libnpmconfig/node_modules/find-up/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/libnpmconfig/node_modules/p-try/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/libnpmconfig/node_modules/p-limit/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/libnpmconfig/node_modules/p-locate/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/libnpmconfig/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/os-tmpdir/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/concat-map/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/is-redirect/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/stream-each/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/unique-slug/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/wrap-ansi/node_modules/ansi-regex/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/wrap-ansi/node_modules/string-width/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/wrap-ansi/node_modules/strip-ansi/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/wrap-ansi/node_modules/is-fullwidth-code-point/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/wrap-ansi/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/from2/node_modules/string_decoder/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/from2/node_modules/readable-stream/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/from2/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/prepend-http/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/lodash._createset/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/code-point-at/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/rc/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/encoding/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/lowercase-keys/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/pump/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/delegates/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/uri-js/node_modules/punycode/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/uri-js/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/bcrypt-pbkdf/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/cross-spawn/node_modules/lru-cache/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/cross-spawn/node_modules/yallist/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/cross-spawn/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/move-concurrently/node_modules/aproba/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/has-flag/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/getpass/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/through/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/resolve-from/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/protoduck/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/escape-string-regexp/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/http-proxy-agent/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/core-util-is/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/byte-size/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/dotenv/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/npm-registry-fetch/node_modules/safe-buffer/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/npm-registry-fetch/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/require-main-filename/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/normalize-package-data/node_modules/resolve/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/capture-stack-trace/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/humanize-ms/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/socks/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/url-parse-lax/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/oauth-sign/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/spdx-expression-parse/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/promise-retry/node_modules/retry/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/promise-retry/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/socks-proxy-agent/node_modules/agent-base/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/socks-proxy-agent/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/balanced-match/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/get-caller-file/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/decamelize/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/cacache/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/path-exists/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/gentle-fs/node_modules/aproba/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/gentle-fs/node_modules/iferr/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/forever-agent/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/defaults/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/pseudomap/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/wcwidth/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/err-code/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/qrcode-terminal/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/split-on-first/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/wide-align/node_modules/string-width/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/wide-align/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/proto-list/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/minizlib/node_modules/minipass/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/minizlib/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/signal-exit/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/builtins/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/npm-bundled/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/xtend/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/number-is-nan/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/pify/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/errno/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/is-callable/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/util-extend/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/shebang-regex/package.json
[SKILL ACTIVE] lang_nodejs for atom-1.60.0-amd64/resources/app/apm/node_modules/npm/node_modules/color-name/package.json
